movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt8051894,The Hill,2023,,,"Biography, Drama, Sport",,The remarkable true-life story of Ricky Hill's improbable journey to play Major League Baseball.,Jeff Celentano,/name/nm0147985/,"Dennis Quaid, 
Scott Glenn, 
Joelle Carter, 
Colin Ford","/name/nm0000598/,/name/nm0001277/,/name/nm0141710/,/name/nm1225406/",,
tt1430615,Big Miracle,2012,PG,107 min,"Biography, Drama, Family",6.5,"In small-town Alaska, a news reporter recruits his Greenpeace-volunteer ex-girlfriend on a campaign to save a family of gray whales trapped by rapidly-forming ice in the Arctic Circle.",Ken Kwapis,/name/nm0477129/,"Drew Barrymore, 
John Krasinski, 
John Pingayak, 
Ahmaogak Sweeney","/name/nm0000106/,/name/nm1024677/,/name/nm4870585/,/name/nm4577626/",20018,20113965
tt4986134,Rebel in the Rye,2017,PG-13,106 min,"Biography, Drama, Romance",6.7,"The life of celebrated but reclusive author, J.D. Salinger, who gained worldwide fame with the publication of his novel, ""The Catcher in the Rye"".",Danny Strong,/name/nm0834960/,"Nicholas Hoult, 
Kevin Spacey, 
Victor Garber, 
Hope Davis","/name/nm0396558/,/name/nm0000228/,/name/nm0001255/,/name/nm0204706/",10169,378294
tt2544766,The Admiral,2015,TV-PG,151 min,"Action, Biography, Drama",7,"When the young republic of The Netherlands is attacked by England, France, and Germany, and the country is on the brink of civil war, only one man can lead the country's strongest weapon, the Dutch fleet: Michiel de Ruyter.",Roel Reiné,/name/nm0004152/,"Frank Lammers, 
Sanne Langelaar, 
Barry Atsma, 
Lieke van Lexmond","/name/nm0483576/,/name/nm4703125/,/name/nm0040038/,/name/nm0507958/",9991,
tt0065593,Cromwell,1970,G,139 min,"Biography, Drama, History",6.9,"Oliver Cromwell can no longer tolerate King Charles' policies, and the self-interest of the ruling class, and leads a civil war to install Parliament as the ultimate ruler of England.",Ken Hughes,/name/nm0400731/,"Richard Harris, 
Alec Guinness, 
Robert Morley, 
Dorothy Tutin","/name/nm0001321/,/name/nm0000027/,/name/nm0605923/,/name/nm0878302/",6440,1371339
tt0086904,Another Country,1984,PG,90 min,"Biography, Drama, History",7,"Based on the life of the young Guy Burgess, who would become better known as one of the Cambridge Spies.",Marek Kanievska,/name/nm0437709/,"Rupert Everett, 
Colin Firth, 
Michael Jenn, 
Robert Addie","/name/nm0000391/,/name/nm0000147/,/name/nm0421044/,/name/nm0011665/",6429,
tt0069528,Young Winston,1972,PG,124 min,"Biography, Drama, War",6.7,"Complex family relationships, as well as a combat experience, form the personality of the future world-known politician.",Richard Attenborough,/name/nm0000277/,"Simon Ward, 
Robert Shaw, 
Peter Cellier, 
Ronald Hines","/name/nm0911844/,/name/nm0001727/,/name/nm0148149/,/name/nm0385711/",2688,4687000
tt0083789,Danton,1983,PG,136 min,"Biography, Drama, History",7.4,"In 1793, as the Terror begins in France, Georges Danton, a champion-of-the-people, returns to clash against Maximilien Robespierre and his extremist party.",Andrzej Wajda,/name/nm0906667/,"Gérard Depardieu, 
Wojciech Pszoniak, 
Anne Alvaro, 
Roland Blanche","/name/nm0000367/,/name/nm0699659/,/name/nm0023348/,/name/nm0087141/",7316,
tt7435316,The Glorias,2020,R,147 min,"Biography, Drama, History",5.9,"The story of feminist icon Gloria Steinem's itinerant childhood and its influence on her life as a writer, activist and organizer for women's rights worldwide.",Julie Taymor,/name/nm0853380/,"Julianne Moore, 
Alicia Vikander, 
Janelle Monáe, 
Ryan Kiera Armstrong","/name/nm0000194/,/name/nm2539953/,/name/nm1847117/,/name/nm8740834/",3394,
tt4842646,The Most Hated Woman in America,2017,TV-MA,91 min,"Biography, Drama, History",6.1,"The life of Madelyn Murray O'Hair, the outspoken activist and founder of American Atheists.",Tommy O'Haver,/name/nm0641373/,"Melissa Leo, 
Brandon Mychal Smith, 
Juno Temple, 
Michael Chernus","/name/nm0502425/,/name/nm0807506/,/name/nm1017334/,/name/nm1985974/",6933,
tt5460858,The White Crow,2018,R,127 min,"Biography, Drama",6.6,The story of Rudolf Nureyev's defection to the West.,Ralph Fiennes,/name/nm0000146/,"Oleg Ivenko, 
Ralph Fiennes, 
Louis Hofmann, 
Adèle Exarchopoulos","/name/nm8757483/,/name/nm0000146/,/name/nm3836977/,/name/nm2650819/",6594,1828784
tt0067402,"Mary, Queen of Scots",1971,PG-13,128 min,"Biography, Drama, History",7.1,"During the sixteenth century, the Catholic Mary, Queen of Scots engages in over two decades of religious and political conflict with her cousin, the Protestant Queen Elizabeth I of England, amidst political intrigue in her native land.",Charles Jarrott,/name/nm0418986/,"Vanessa Redgrave, 
Glenda Jackson, 
Patrick McGoohan, 
Timothy Dalton","/name/nm0000603/,/name/nm0413559/,/name/nm0001526/,/name/nm0001096/",4559,2325818
tt0024991,Cleopatra,1934,Passed,100 min,"Biography, Drama, History",6.8,"The man-hungry Queen of Egypt leads Julius Caesar and Marc Antony astray, amid scenes of DeMillean splendor.",Cecil B. DeMille,/name/nm0001124/,"Claudette Colbert, 
Warren William, 
Henry Wilcoxon, 
Joseph Schildkraut","/name/nm0001055/,/name/nm0929925/,/name/nm0928295/,/name/nm0771584/",4160,
tt1582248,Puncture,2011,R,100 min,"Biography, Drama",6.8,A David and Goliath law drama about a drug-addicted lawyer who takes on a health supply corporation while battling his own personal demons.,"Adam Kassen, 
Mark Kassen",/name/nm0440859/,"Chris Evans, 
Mark Kassen, 
Vinessa Shaw, 
Marshall Bell","/name/nm0440860/,/name/nm0262635/,/name/nm0440860/,/name/nm0005416/,/name/nm0068382/",24406,67071
tt0044926,Moulin Rouge,1952,Not Rated,119 min,"Biography, Drama, Music",7,Fictional account of French artist Henri de Toulouse-Lautrec.,John Huston,/name/nm0001379/,"José Ferrer, 
Zsa Zsa Gabor, 
Suzanne Flon, 
Claude Nollier","/name/nm0001207/,/name/nm0001248/,/name/nm0282530/,/name/nm0634488/",5868,11810000
tt14077516,Shirley,2023,,,"Biography, Drama, History",,"Follows the biopic film about Shirley Chisholm, America's first Black congresswoman.",John Ridley,/name/nm0725983/,"Lance Reddick, 
Regina King, 
W. Earl Brown, 
Brian Stokes Mitchell","/name/nm0714698/,/name/nm0005093/,/name/nm0114868/,/name/nm0593175/",,
tt0064030,Anne of the Thousand Days,1969,PG,145 min,"Biography, Drama, History",7.4,"King Henry VIII of England discards one wife, Catharine of Aragon, who has failed to produce a male heir, in favor of the young and beautiful Anne Boleyn.",Charles Jarrott,/name/nm0418986/,"Richard Burton, 
Geneviève Bujold, 
Irene Papas, 
Anthony Quayle","/name/nm0000009/,/name/nm0000991/,/name/nm0660327/,/name/nm0703033/",7738,2068232
tt4459156,55 Steps,2017,PG-13,115 min,"Biography, Drama",6.9,"When patients' rights lawyer Colette Hughes goes to meet her new client, Eleanor Riese, a patient in the psychiatric unit of a San Francisco hospital, she has no idea that besides taking on...                See full summary »",Bille August,/name/nm0000806/,"Hilary Swank, 
Helena Bonham Carter, 
Johan Heldenbergh, 
Cynthia Hoppenfeld","/name/nm0005476/,/name/nm0000307/,/name/nm0374949/,/name/nm0394388/",3236,
tt0018192,Napoleon,1927,,330 min,"Biography, Drama, History",8.2,A film about the French general's youth and early military career.,Abel Gance,/name/nm0304098/,"Albert Dieudonné, 
Vladimir Roudenko, 
Edmond Van Daële, 
Alexandre Koubitzky","/name/nm0226387/,/name/nm0745565/,/name/nm0885965/,/name/nm0467916/",8067,
tt0069976,Dillinger,1973,R,107 min,"Action, Biography, Crime",6.9,"John Dillinger and his gang go on a bank robbing spree across the midwest, but one G-Man is determined to bring him down.",John Milius,/name/nm0587518/,"Warren Oates, 
Ben Johnson, 
Michelle Phillips, 
Cloris Leachman","/name/nm0643105/,/name/nm0424565/,/name/nm0680645/,/name/nm0001458/",5500,2000000
tt0092732,Castaway,1986,R,117 min,"Adventure, Biography, Drama",5.8,Middle-aged Gerald Kingsland advertises in a London paper for a female companion to spend a year with him on a desert island.,Nicolas Roeg,/name/nm0001676/,"Oliver Reed, 
Amanda Donohoe, 
Georgina Hale, 
Frances Barber","/name/nm0001657/,/name/nm0000372/,/name/nm0354914/,/name/nm0053384/",3362,483460
tt6443294,Blaze,2018,R,129 min,"Biography, Drama, Music",6.5,"A reimagining of the life and times of Blaze Foley, the unsung songwriting legend of the Texas Outlaw Music movement.",Ethan Hawke,/name/nm0000160/,"Ben Dickey, 
Alia Shawkat, 
Josh Hamilton, 
Charlie Sexton","/name/nm5921082/,/name/nm0790057/,/name/nm0357979/,/name/nm0786631/",3428,69114
tt2301592,The Dance of Reality,2013,Unrated,133 min,"Biography, Drama, Fantasy",7.5,"In a little Chilean town, the son of an uprooted couple formed by a rigorous communist father and a loving but weak mother tries to pave his own path in a society that does not understand their Jewish-Ukrainian origins.",Alejandro Jodorowsky,/name/nm0423524/,"Brontis Jodorowsky, 
Pamela Flores, 
Jeremias Herskovits, 
Alejandro Jodorowsky","/name/nm0423526/,/name/nm4286535/,/name/nm5665222/,/name/nm0423524/",9129,189500
tt9558612,PM Narendra Modi,2019,Not Rated,136 min,"Biography, Drama",3,Biography of India's Prime Minister Shri Narendra Modi.,Omung Kumar,/name/nm1293225/,"Vivek Oberoi, 
Manoj Joshi, 
Darshan Kumaar, 
Anjan Srivastav","/name/nm1059103/,/name/nm1259084/,/name/nm1069587/,/name/nm0820283/",8303,
tt4353996,The King's Choice,2016,,133 min,"Biography, Drama, History",7.1,"April 1940. Norway has been invaded by Germany and the royal family and government have fled into the interior. The German envoy to Norway tries to negotiate a peace. Ultimately, the decision on Norway's future will rest with the King.",Erik Poppe,/name/nm0691547/,"Jesper Christensen, 
Anders Baasmo, 
Karl Markovics, 
Tuva Novotny","/name/nm0159802/,/name/nm0471601/,/name/nm0548686/,/name/nm0637259/",9422,112443
